2010.2906510336315, 1049.35086944869
2012.4058576412788, 1513.1067616780438
2014.8102437519285, 2019.353050296122
2016.9254503595755, 2489.512882764998
2019.1728573802009, 2979.4304046917105
2020.6270619229583, 3219.4497432906082
2023.6676714214511, 3654.3279874419222
2026.8404813329219, 4105.932317906746
2029.881090831415, 4554.923197385085
2030.9386941352384, 4715.911778152637
2032.7894999169298, 5111.065567309359
2035.3013077635107, 5595.599380203911
2037.813115610092, 6075.167636224138
2040.8537251085847, 6433.234180018086
2043.7621341940996, 6302.015181851145
2046.6705432796145, 6171.794046788134
2050.9009564949088, 6112.365755265126
2054.9991692972253, 6497.396777600858
2059.097382099542, 6878.281124371364
2063.3277953148363, 7268.556471686645
2067.5582085301307, 7662.490650383006
2071.5242209194694, 8039.350282634323
2076.0190349607196, 8399.024494762383
2077.605439916455, 8447.919786855007
2081.8358531317494, 8626.537282458678
2087.6526713027793, 8846.067165323522
2093.2050886478532, 9059.609869564782
2099.021906818883, 9281.135478637489
2101.2693138395084, 9199.809635667103
2104.706524576935, 8829.352958332676
2108.5403365532957, 8424.747188108162
2112.506348942634, 8008.860021125317
2116.3401609189946, 7598.613552521638
2120.1739728953553, 7195.37984406503
2124.1399852846935, 6777.053456161462
2127.973797261054, 6373.362393782219
2131.807609237415, 5966.012500021896
2135.7736216267535, 5548.90572257869
2139.607433603114, 5141.250926203275
2143.4412455794745, 4736.645155978762
2147.2750575558352, 4326.246236067537
2151.1088695321955, 3985.475986075062
2156.6612868772695, 3724.035852845109
2162.2137042223435, 3466.5871720308814
2167.5017207414617, 3217.1213960481036
2173.0541380865357, 2955.6812628181506
2178.3421546056534, 2706.215486835372
2181.2505636911683, 2570.007173148775
2184.0267723637053, 2442.6798410871643
2189.4469892958014, 2186.32880968726
2194.7350058149195, 1939.856623016276
2197.6434149004344, 1801.6525831218169
2199.6264210951035, 1708.352382904257
