2010.8111812593454, 844.640731661173
2012.959437970237, 1121.1099462407965
2015.3390454038401, 1465.0400960623865
2016.9254503595755, 1691.8876416893927
2018.644055728289, 1941.9949010961282
2020.8914627489141, 2197.9040216928624
2023.6676714214511, 2436.792448773971
2026.576080506966, 2682.266772341026
2029.352289179503, 2920.1573363182024
2031.731896613106, 3177.8305363308154
2033.7149028077754, 3411.277045698699
2035.6979090024447, 3647.0756609544223
2037.813115610092, 3898.162964481089
2040.3249234566729, 4110.208874066451
2043.2333325421878, 4076.2815285327933
2046.1417416277027, 4015.411879192994
2049.0501507132176, 3963.5229977885774
2051.9585597987325, 4059.317855765963
2054.8669688842474, 4226.958857226392
2057.7753779697623, 4395.59772179075
2060.683787055277, 4564.236586355108
2063.592196140792, 4732.875450919467
2066.500605226307, 4900.516452379894
2069.409014311822, 5069.155316944252
2072.317423397337, 5236.796318404679
2075.2258324828517, 5389.46937330614
2078.1342415683666, 5472.292010932423
2081.0426506538815, 5553.118922350843
2083.9510597393964, 5628.956518249608
2086.8594688249113, 5709.7834296680285
2089.7678779104267, 5782.627436254999
2092.6762869959416, 5861.458621465557
2095.5846960814565, 5936.2983542603915
2098.4931051669714, 6015.12953947095
2101.4015142524863, 5966.234247378325
2104.309923338001, 5776.640257631413
2107.218332423516, 5582.0569523648455
2110.126741509031, 5389.46937330614
2113.035150594546, 5196.881794247435
2115.943559680061, 5007.287804500524
2118.8519687655757, 4814.700225441818
2121.7603778510907, 4622.112646383113
2124.6687869366056, 4430.522930428338
2127.5771960221205, 4238.9332144735645
2130.4856051076354, 4045.347772310928
2133.3940141931503, 3854.7559194600844
2136.302423278665, 3662.16834040138
2139.21083236418, 3471.5764875505374
2142.119241449695, 3276.993182283969
2145.02765053521, 3086.401329433126
2147.936059620725, 2893.813750374422
2150.8444687062397, 2731.162064433649
2153.7528777917546, 2631.3757540405386
2156.6612868772695, 2539.572348478876
2159.5696959627844, 2443.7774905014885
2162.4781050482993, 2348.980495628033
2165.386514133814, 2256.1792269624384
2168.294923219329, 2160.384368985052
2171.203332304844, 2066.5852372155277
2174.111741390359, 1971.7882423420706
2177.020150475874, 1876.9912474686153
2179.9285595613887, 1781.1963894912278
2182.8369686469036, 1687.3972577217046
2185.7453777324185, 1594.5959890561098
2188.6537868179335, 1500.7968572865848
2191.562195903449, 1404.004136205267
2194.4706049889637, 1311.2028675396741
2197.3790140744786, 1215.4080095622867
2199.4942206821256, 1148.5511815989012
